items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00000358	31	62	2	0	0.879986817802098	1.0	0.936162753344085
GC_00000359	31	62	2	0	0.790877803638875	0.988354161625147	0.878657065322503
GC_00000360	31	62	2	0	0.801208290121323	0.947299748606407	0.868150897796912
GC_00000361	31	62	2	0	0.754079274997637	0.844065746001094	0.796539084290461
GC_00000362	31	62	2	0	0.765959652317397	0.974388667999509	0.857693137230151
GC_00000363	31	62	2	0	0.856687870357067	0.98210477859206	0.915119224258774
GC_00000364	31	62	2	0	0.946376621759513	0.993985933423475	0.969597199489424
GC_00000365	31	62	2	0	0.791188330507636	0.983624347034652	0.876973795403225
GC_00000366	31	62	2	0	0.802298662229841	0.947923348724972	0.869052759956532
GC_00000367	31	62	2	0	0.824950239250456	0.929139991068675	0.873950774801154
GC_00000368	31	62	2	0	0.86153544849197	0.901488636228231	0.881059338048196
GC_00000369	31	62	2	0	0.766007367744581	0.953997335151956	0.849729057489737
GC_00000370	31	62	2	0	0.940377555447753	0.983209603059233	0.961316713857902
GC_00000371	31	62	2	0	0.802097387678545	0.991424860029534	0.886768247592643
GC_00000372	31	62	2	0	0.827073942026041	0.977416723290162	0.895982359866754
GC_00000373	31	62	2	0	0.789463031944371	0.967633124294765	0.869514826952457
GC_00000374	31	62	2	0	0.792700093648952	0.98413109531964	0.87810346448901
GC_00000375	31	62	2	0	0.776721543617691	0.983083551192907	0.867803117105872
GC_00000376	31	62	2	0	0.787178807158693	0.992118474207627	0.877846153383827
GC_00000377	31	62	2	0	0.797168190474355	0.870079752376724	0.832029698695489
GC_00000378	31	62	2	0	0.84129015573246	0.973084170691987	0.902400482171222
GC_00000379	31	62	2	0	0.865057459622113	0.982991187330545	0.920261337000258
GC_00000380	31	62	2	0	0.900211076308379	1.0	0.947485347845943
GC_00000381	31	62	2	0	0.736005389443993	0.871940975470853	0.798227193675812
GC_00000382	31	62	2	0	0.922916501151982	0.916709332353309	0.919802444801286
GC_00000383	31	62	2	0	0.765030758428438	0.957104160700143	0.850356280245397
GC_00000384	31	62	2	0	0.783334576991517	0.916813759647189	0.844834421934149
GC_00000385	31	62	2	0	0.967100523440297	0.920878840254202	0.943423880112962
GC_00000386	31	62	2	0	0.82000586013334	0.985043040562391	0.894979704354149
GC_00000387	31	62	2	0	0.904540302648085	0.995607984743513	0.947891860666294
GC_00000388	31	62	2	0	0.750488630552041	0.967586664590351	0.845321264908411
GC_00000389	31	62	2	0	0.787068913988442	0.923599254721869	0.849885764721419
GC_00000390	31	62	2	0	0.881403519820309	0.984434370909005	0.930074283368884
GC_00000391	31	62	2	0	0.8397222154615	0.882850367544475	0.860746390450213
GC_00000392	31	62	2	0	0.840511921347184	0.986768370015499	0.907786925220808
GC_00000393	31	62	2	0	0.892079401170587	0.995219472266943	0.940831156472991
GC_00000394	31	62	2	0	0.836269108857621	0.972869776876601	0.899412364366844
GC_00000395	31	62	2	0	0.806358235094042	0.879956129783244	0.841551120658141
GC_00000396	31	62	2	0	0.777448786615156	0.958850334094226	0.85867350837859
GC_00000397	31	62	2	0	0.837101230034565	0.960753894079418	0.89467527801021
GC_00000398	31	62	2	0	0.776479928355782	0.963547333431413	0.859957979809778
GC_00000399	31	62	2	0	0.787980306737271	0.985278180127139	0.875653277115812
GC_00000400	31	62	2	0	0.835161781018729	0.969859436130596	0.897484778927826
GC_00000401	31	62	2	0	0.751053588478414	0.982955046700708	0.851497391835391
GC_00000402	31	62	2	0	0.815389996502274	0.97676813034519	0.888813269827596
GC_00000403	31	62	2	0	0.754233228918029	0.868533296446594	0.807357882187696
GC_00000404	31	62	2	0	0.779917600315651	0.961746246227656	0.861340523269348
GC_00000405	31	62	2	0	0.855059821401197	0.897030711066561	0.875542565161457
GC_00000406	31	62	2	0	0.945613931804356	0.955988979562333	0.950773152819656
GC_00000407	31	62	2	0	0.820530581416736	0.959487188554326	0.884585079955904
GC_00000408	31	62	2	0	0.797219452349701	0.928786835692149	0.857988684780682
GC_00000409	31	62	2	0	0.789670168707183	0.874377421664358	0.829867811563346
GC_00000410	31	62	2	0	0.890252175328787	0.984823058791639	0.93515273888674
GC_00000411	31	62	2	0	0.826640655813363	0.989638973770005	0.900825838677007
GC_00000412	31	62	2	0	0.940326099628599	0.90457218371267	0.922102688287576
GC_00000413	31	62	2	0	0.781942217476483	0.931170151502465	0.850056617766091
GC_00000414	31	62	2	0	0.800862972959035	0.990254560471732	0.885545695894767
GC_00000415	31	62	2	0	0.836723571371323	0.837737663618334	0.837230310416031
GC_00000416	31	62	2	0	0.849055243374807	0.957667119800895	0.90009655722131
GC_00000417	31	62	2	0	0.876717012961026	0.920974129962383	0.898300791449581
GC_00000418	31	62	2	0	0.716383645373033	0.920153590460307	0.805582627762671
GC_00000419	31	62	2	0	0.793522254273402	0.94806072152101	0.86393504229824
GC_00000420	31	62	2	0	0.805560225024927	0.963931193610796	0.877658541946865
GC_00000421	31	62	2	0	0.775231383584643	0.974148580195477	0.863380817521328
GC_00000422	31	62	2	0	0.751469102879377	0.88154166309756	0.811325113735439
GC_00000423	31	62	2	0	0.957576995966626	1.0	0.978328819698647
GC_00000424	31	62	2	0	0.835321255226104	0.926146278700616	0.878392200987757
GC_00000425	31	62	2	0	0.748270171998325	0.927484470171611	0.828294246134284
GC_00000426	31	62	2	0	0.953294758648457	0.995279859358447	0.973834991533713
GC_00000427	31	62	2	0	0.728025216478411	0.950772198969598	0.824621398159322
GC_00000428	31	62	2	0	0.666847283890015	0.966861940632978	0.789307239415243
GC_00000429	31	62	2	0	0.787157417989061	0.969030836100065	0.868676588765748
GC_00000430	31	62	2	0	0.74190018670175	0.922734429504011	0.822495025467547
GC_00000431	29	62	4	0	0.782662447847349	0.90213235449568	0.838161556374655
GC_00000432	31	62	2	0	0.862108164565708	0.96194926882754	0.909296279132506
GC_00000433	31	62	2	0	0.819765286803289	0.877062709002363	0.847446606217053
GC_00000434	31	62	2	0	0.865224528491336	0.930583257262534	0.896714521870618
GC_00000435	31	62	2	0	0.781567817360365	0.761066415108488	0.771180885789955
GC_00000436	31	62	2	0	0.859499453466243	0.921176337373719	0.889269750946938
GC_00000437	31	62	2	0	0.801465259642981	0.977982265948962	0.88096872701461
GC_00000438	31	62	2	0	0.814925402951062	0.935456205389253	0.871040945000257
GC_00000439	31	62	2	0	0.77969455142203	0.977875337236961	0.867611669195557
GC_00000440	31	62	2	0	0.894398725871277	0.937987644857404	0.915674737429797
GC_00000441	31	62	2	0	0.744430402537536	0.998152465768912	0.852820322523121
GC_00000442	31	62	2	0	0.769041368722813	0.978716991143799	0.861301964556409
GC_00000443	31	62	2	0	0.781482751615324	0.976177664145454	0.86804709283006
GC_00000444	31	62	2	0	0.834638068917932	0.947056531427177	0.887300701695326
GC_00000445	31	62	2	0	0.787643413706362	0.990752897777942	0.87759965481932
GC_00000446	31	62	2	0	0.91239092574548	0.942370240463338	0.927138298726419
GC_00000447	31	62	2	0	0.802736778117478	0.956547886478716	0.872918617389588
GC_00000448	31	62	2	0	0.80481898104767	0.986958767368338	0.886631336047854
GC_00000449	31	62	2	0	0.879642953746281	0.921998879997606	0.900323030872904
GC_00000450	31	62	2	0	0.773313128995203	0.883373103250665	0.82468726455088
GC_00000451	31	62	2	0	0.819467863552808	0.976561939920231	0.891144595692039
GC_00000452	31	62	2	0	0.793845015841808	0.970020295524265	0.873134441621229
GC_00000453	31	62	2	0	0.827660652017914	0.919488538020531	0.871161417971782
GC_00000454	31	62	2	0	0.791964774759222	0.877647292808966	0.832607471003568
GC_00000455	31	62	2	0	0.781351128253453	0.940241729803535	0.853464200870485
GC_00000456	31	62	2	0	0.901809010262654	0.978728554186697	0.938695663891564
GC_00000457	31	62	2	0	0.762414202228785	0.954458458926005	0.8476955816084
GC_00000458	31	62	2	0	0.799758892286033	0.945679063926187	0.866619449785522
GC_00000459	31	62	2	0	0.864486328001561	0.95938938306879	0.909468775595565
GC_00000460	28	62	8	0	0.855905403547367	0.775862429630026	0.813920745865734
GC_00000461	31	62	2	0	0.786013762106773	0.964776758768213	0.866269037570063
GC_00000462	31	62	2	0	0.906192118871055	0.894660475449021	0.900389376092642
GC_00000463	31	62	2	0	0.77157615349717	0.977976390330362	0.862601428147257
GC_00000464	31	62	2	0	0.842934397326126	0.831409837163852	0.837132455303257
GC_00000465	31	62	2	0	0.738584011376	0.858805590301322	0.794170786151161
GC_00000466	31	62	2	0	0.930657622008668	1.0	0.96408354479797
GC_00000467	31	62	2	0	0.77050224563828	0.961700017887222	0.855549076473735
GC_00000468	31	62	2	0	0.76946893770579	0.95814046470216	0.853502330468574
GC_00000469	31	62	2	0	0.811159803993824	0.985463516120162	0.889856414118436
GC_00000470	31	62	2	0	0.783875972573523	0.985153553956544	0.873064229466747
GC_00000471	31	62	2	0	0.805724326008764	0.991335918501898	0.888944560676894
GC_00000472	31	62	2	0	0.747259395008627	0.984035316283372	0.849456340757013
GC_00000473	31	62	2	0	0.800065706740177	0.975753675445276	0.879218981142896
GC_00000474	31	62	2	0	0.768924885671734	0.905737606317653	0.831742740663
GC_00000475	31	62	2	0	0.790850407845944	0.964612705173255	0.869131735827371
GC_00000476	31	62	2	0	0.883166223168352	0.985958744492035	0.931735946647582
GC_00000477	31	62	2	0	0.901655324838742	0.931912617526451	0.916534320286211
GC_00000478	31	62	2	0	0.78256387186264	0.915744320739784	0.843932125389108
GC_00000479	31	62	2	0	0.752653643742753	0.797316650100641	0.774341655835175
GC_00000480	31	62	2	0	0.764157992540902	0.884309623817936	0.819855070509576
GC_00000481	31	62	2	0	0.817094463391153	0.964578752462516	0.884732341631159
GC_00000482	31	62	2	0	0.814765730212863	0.977226580123587	0.888631858010957
GC_00000483	31	62	2	0	0.914257996338383	0.957271984854669	0.935270688280594
GC_00000484	31	62	2	0	0.842945148800098	0.916973599226539	0.878402423876079
GC_00000485	31	62	2	0	0.878049678155442	1.0	0.935065444081153
GC_00000486	31	62	2	0	0.827720928712152	0.885851564233463	0.855800244771676
GC_00000487	31	62	2	0	0.77540352492331	0.893386996896102	0.830224545808934
GC_00000488	31	62	2	0	0.762383271844117	0.941978535957993	0.84271857649367
GC_00000489	31	62	2	0	0.784092015711055	0.883034276816669	0.830627084647964
GC_00000490	31	62	2	0	0.855847184212627	0.997628551694632	0.921315095004507
GC_00000491	31	62	2	0	0.912452078386256	0.995163820982837	0.952014812930542
GC_00000492	31	62	2	0	0.821697328637229	0.98828112806449	0.897323346436942
GC_00000493	31	62	2	0	0.769189597180609	0.948932199018549	0.849658944470057
GC_00000494	31	62	2	0	0.786976258217079	0.926696483591455	0.851140493009266
GC_00000495	31	62	2	0	0.864761721365644	0.956792587726799	0.908452304740507
GC_00000496	31	62	2	0	0.837133630935843	0.915628767697043	0.874623549078177
GC_00000497	31	62	2	0	0.730088147773848	0.929943949765544	0.817985455611603
GC_00000498	31	62	2	0	0.818925077067417	0.968126675208082	0.887297428399909
GC_00000499	31	62	2	0	0.737278283425071	0.95164862838882	0.830858768670799
GC_00000500	31	62	2	0	0.797033757429797	0.957001490464742	0.869723108160584
GC_00000501	31	62	2	0	0.907271059042609	1.0	0.951381351634445
GC_00000502	31	62	2	0	0.90418274585672	0.951973393169502	0.927462834101996
GC_00000503	31	62	2	0	0.778201140817242	0.953033018224908	0.856789219581319
GC_00000504	31	62	2	0	0.822076500533884	0.88804587408734	0.853788775958179
GC_00000505	31	62	2	0	0.814073517563796	0.997520444251379	0.896508813796068
GC_00000506	31	62	2	0	0.768777999046717	0.972606610834566	0.858763262169845
GC_00000507	31	62	2	0	0.958199241680345	0.997034316177625	0.977231105563993
GC_00000508	31	62	2	0	0.785176499213247	0.982393756965771	0.872782836491916
GC_00000509	31	62	2	0	0.752934852065604	0.946636114902504	0.838747350933596
GC_00000510	31	62	2	0	0.882269019836543	1.0	0.937452628225438
GC_00000511	31	62	2	0	0.780572923918833	0.883053657232231	0.828656842842777
GC_00000512	31	62	2	0	0.825796031459982	0.992537007667533	0.901521453300212
GC_00000513	31	62	2	0	0.754152674132639	0.977759942457113	0.851521339125938
GC_00000514	31	62	2	0	0.821820493140844	0.971822144736791	0.890549028403804
GC_00000515	31	62	2	0	0.965915644822574	0.999375410145348	0.982360695399516
GC_00000516	31	62	2	0	0.829965378093083	0.989617278132127	0.902787323897992
GC_00000517	31	62	2	0	0.820644845438865	0.953025481438219	0.881894946386355
GC_00000518	31	62	2	0	0.856960452608907	0.98941426331754	0.918436423112376
GC_00000519	31	62	2	0	0.745528868181597	0.991428286736947	0.851072700787347
GC_00000520	31	62	2	0	0.808281825384979	0.850812607822869	0.829002079624806
GC_00000521	31	62	2	0	0.782548369231869	0.913066475003993	0.842784177602158
GC_00000522	31	62	2	0	0.748040593133631	0.927636289995695	0.828214087771844
GC_00000523	31	62	2	0	0.898482039061332	1.0	0.946526773048187
GC_00000524	31	62	2	0	0.888455084078222	0.954553529092655	0.920319015208582
GC_00000525	31	62	2	0	0.775973712775928	0.960213592932698	0.858318113853258
GC_00000526	31	62	2	0	0.876142944384779	0.973732226601733	0.922363447477624
GC_00000527	31	62	2	0	0.85729718904117	0.934421144341716	0.894199278423746
GC_00000528	31	62	2	0	0.953027821738648	0.998236474354732	0.975108430609884
GC_00000529	31	62	2	0	0.868941273489316	0.965607349857255	0.914727546163379
GC_00000530	31	62	2	0	0.890103739403883	0.982425167127475	0.933988588261087
GC_00000531	31	62	2	0	0.76703363960398	0.781180552217041	0.774042461721799
GC_00000532	31	62	2	0	0.768264153888667	0.900449668680168	0.829121438885143
GC_00000533	31	62	2	0	0.803942656782516	0.929473066841287	0.862162534446179
GC_00000534	31	62	2	0	0.770878640796993	0.980863378859881	0.863285369441739
GC_00000535	31	62	2	0	0.763360531612468	0.968673796053726	0.853848370212151
GC_00000536	31	62	2	0	0.820889163931192	0.976934383529698	0.892139665701841
GC_00000537	31	62	2	0	0.765158163052108	0.818278705769954	0.790827400447442
GC_00000538	31	62	2	0	0.744698449098542	0.943593663421409	0.832430279710652
GC_00000539	31	62	2	0	0.76748791330458	0.937238380633407	0.843911578743402
GC_00000540	31	62	2	0	0.884165739583343	0.954937247465088	0.918189795358553
GC_00000541	31	62	2	0	0.814676855414166	0.95142100488245	0.877755066531185
GC_00000542	31	62	2	0	0.814405313089844	0.992566795208268	0.89470298728132
GC_00000543	31	62	2	0	0.789973865526253	1.0	0.882665250862756
GC_00000544	31	62	2	0	0.769162683660825	0.953458739392107	0.851452179726161
GC_00000545	31	62	2	0	0.779601246870886	0.98399994724156	0.869955847559371
GC_00000546	31	62	2	0	0.968829407856378	1.0	0.984167956848247
GC_00000547	31	62	2	0	0.884374335455862	0.966425550796496	0.923581161422959
GC_00000548	31	62	2	0	0.909771696009285	1.0	0.952754402958606
GC_00000549	31	62	2	0	0.797784834928054	0.900768388699648	0.846154657140928
GC_00000550	31	62	2	0	0.751992607690639	0.964226394145062	0.84498670596435
GC_00000551	31	62	2	0	0.772099869961697	0.953001236995138	0.853065513887812
GC_00000552	31	62	2	0	0.85459335245307	0.953361824280652	0.901279730822411
GC_00000553	31	62	2	0	0.928445625425736	0.958588451373911	0.943276292891485
GC_00000554	31	62	2	0	0.939356062427069	1.0	0.968729858973377
GC_00000555	31	62	2	0	0.775271623910257	0.965018361614931	0.859800790138598
GC_00000556	31	62	2	0	0.93974701148879	0.9972286800435	0.967634933095563
GC_00000557	31	62	2	0	0.778364489070982	0.912940864487342	0.840298587175501
GC_00000558	31	62	2	0	0.75675236665822	0.969538816491756	0.850031328559944
GC_00000559	31	62	2	0	0.804089194358708	0.811201007219019	0.80762944481506
GC_00000560	31	62	2	0	0.887856596202444	0.805241509949832	0.844533442624586
GC_00000561	31	62	2	0	0.778201838695808	0.935019661370133	0.84943367762658
GC_00000562	31	62	2	0	0.751274362093608	0.859158267722175	0.80160270919779
GC_00000563	31	62	2	0	0.943167433487434	1.0	0.970752614760239
GC_00000564	31	62	2	0	0.847276187998316	0.978014586208544	0.907963248507182
GC_00000565	31	62	2	0	0.872609916917048	0.963672706414782	0.915883371759023
GC_00000566	31	62	2	0	0.754490955095699	0.987700581976562	0.855487057061929
GC_00000567	31	62	2	0	0.80215078497901	0.981962815584327	0.882995615405269
GC_00000568	31	62	2	0	0.801940873883795	0.954823303982145	0.87172979099587
GC_00000569	31	62	2	0	0.949208586353974	0.944232904021226	0.946714207511416
GC_00000570	31	62	2	0	0.809494756649946	0.935536070410279	0.867963513206038
GC_00000571	31	62	2	0	0.849907225763619	0.9719023216246	0.906820152599806
GC_00000572	31	62	2	0	0.804284513553889	0.858612034267617	0.830560822580492
GC_00000573	31	62	2	0	0.865040877065557	0.980822548588699	0.919300513661908
GC_00000574	31	62	2	0	0.86646254782462	0.988342692805464	0.923398218824483
GC_00000575	31	62	2	0	0.884166432592846	0.889226948200301	0.886689470109611
GC_00000576	31	62	2	0	0.792918150243561	0.83016408939201	0.811113766246546
GC_00000577	31	62	2	0	0.757930066331415	0.943755350947315	0.840696580556008
GC_00000578	31	62	2	0	0.7421857269595	0.733433210866736	0.737783511487393
GC_00000579	31	62	2	0	0.859109878248255	0.969938340066633	0.911166366090303
GC_00000580	31	62	2	0	0.885974543192663	0.999410683013168	0.939280112135335
GC_00000581	31	62	2	0	0.822237256117938	0.994323909601713	0.900129517851366
GC_00000582	31	62	2	0	0.782155849581624	0.972697197571423	0.867082066143842
GC_00000583	31	62	2	0	0.945629154489957	0.919188010465702	0.932221128685991
GC_00000584	31	62	2	0	0.715986091453932	0.963622748261879	0.821549004565678
GC_00000585	31	62	2	0	0.76268233638655	0.959040669131377	0.849664406967492
GC_00000586	31	62	2	0	0.755143314936799	0.937491035369672	0.836495003240842
GC_00000587	31	62	2	0	0.934013262873056	0.863249657243027	0.897238372873714
GC_00000588	31	62	2	0	0.761518783041756	0.962753745475128	0.850393483046126
GC_00000589	31	62	2	0	0.771915310975713	0.957334945018877	0.854684276298844
GC_00000590	31	62	2	0	0.878565877385058	0.994245375176788	0.932832990172761
GC_00000591	31	62	2	0	0.870430735126303	1.0	0.930727579246634
GC_00000592	31	62	2	0	0.862605385044417	0.964839252215228	0.91086265235496
GC_00000593	31	62	2	0	0.768018576704702	0.929530032495922	0.841090886814684
GC_00000594	31	62	2	0	0.886554733719933	0.992208900038472	0.93641103261984
GC_00000595	31	62	2	0	0.883533838002139	0.977212880301559	0.928015229783728
GC_00000596	31	62	2	0	0.847140563333784	0.928915275960535	0.886145348312059
GC_00000597	31	62	2	0	0.814297005791255	0.986762003315888	0.892272091770101
GC_00000598	31	62	2	0	0.825041074903962	0.988170026559884	0.899267449049533
GC_00000599	31	62	2	0	0.857679072878986	0.879914267595608	0.868654403381017
GC_00000600	31	62	2	0	0.918902215727876	0.96566428440315	0.941703092489052
